Histogram for a run of 3000/10000 MAX iterations
    filename is 180209-184516-04-Mandelbrot.txt
    Size is 800*600
    Center is (-0.5571, -0.5855) scale is 0.00016
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		28700
9		25486
10		20378
11		16271
12		13018
13		12515
14		10585
15		11692
16		11032
17		9593
18		9713
19		8460
20		8763
21		8018
22		7323
23		7381
24		6394
25		5982
26		5476
27		4960
28		4980
29		4526
30		4442
31		4046
32		3779
33		3791
34		3508
35		3395
36		3195
37		2988
38		2943
39		2587
40		2580
41		2379
42		2271
43		2211
44		2099
45		1964
46		1864
47		1793
48		1761
49		1617
50		1602
51		1534
52		1394
53		1404
54		1345
55		1316
56		1206
57		1185
58		1136
59		1029
60		1062
61		956
62		926
63		952
64		868
65		895
66		854
67		800
68		726
69		747
70		735
71		667
72		683
73		634
74		593
75		606
76		572
77		582
78		514
79		545
80		476
81		478
82		490
83		481
84		465
85		472
86		438
87		423
88		402
89		358
90		377
91		342
92		324
93		373
94		349
95		362
96		326
97		318
98		293
99		297
100		300
101		250
102		272
103		300
104		261
105		257
106		229
107		224
108		243
109		213
110		209
111		195
112		202
113		223
114		196
115		203
116		206
117		155
118		175
119		181
120		156
121		190
122		171
123		195
124		158
125		172
126		151
127		135
128		169
129		133
130		138
131		140
132		131
133		127
134		142
135		124
136		127
137		118
138		109
139		109
140		126
141		129
142		132
143		110
144		108
145		109
146		85
147		104
148		113
149		98
150		108
151		88
152		77
153		91
154		99
155		95
156		81
157		90
158		92
159		93
160		82
161		85
162		82
163		75
164		76
165		78
166		70
167		73
168		81
169		77
170		83
171		59
172		74
173		71
174		61
175		56
176		69
177		57
178		57
179		59
180		73
181		59
182		65
183		73
184		69
185		65
186		54
187		49
188		54
189		49
190		67
191		51
192		41
193		63
194		45
195		48
196		50
197		47
198		44
199		46
200		45
201		32
202		46
203		53
204		46
205		47
206		32
207		50
208		37
209		52
210		42
211		46
212		47
213		31
214		38
215		34
216		38
217		42
218		41
219		34
220		42
221		33
222		40
223		30
224		40
225		34
226		35
227		32
228		27
229		43
230		34
231		40
232		30
233		32
234		43
235		35
236		21
237		29
238		40
239		35
240		25
241		27
242		30
243		31
244		30
245		31
246		28
247		37
248		24
249		20
250		36
251		26
252		28
253		30
254		25
255		24
256		20
257		29
258		20
259		25
260		21
261		21
262		19
263		26
264		18
265		30
266		23
267		18
268		20
269		17
270		19
271		14
272		17
273		23
274		18
275		27
276		18
277		25
278		24
279		20
280		33
281		22
282		17
283		25
284		16
285		22
286		23
287		13
288		18
289		20
290		23
291		19
292		16
293		14
294		19
295		12
296		12
297		16
298		26
299		20
300		16
301		25
302		20
303		20
304		11
305		18
306		19
307		19
308		18
309		15
310		20
311		20
312		14
313		16
314		19
315		11
316		14
317		11
318		15
319		9
320		19
321		8
322		10
323		13
324		13
325		11
326		16
327		16
328		11
329		9
330		8
331		17
332		16
333		15
334		17
335		24
336		24
337		17
338		18
339		6
340		17
341		17
342		10
343		13
344		15
345		15
346		13
347		14
348		16
349		12
350		9
351		15
352		13
353		11
354		7
355		7
356		7
357		12
358		12
359		13
360		18
361		8
362		7
363		13
364		8
365		14
366		9
367		17
368		9
369		7
370		6
371		12
372		12
373		15
374		9
375		10
376		6
377		8
378		16
379		14
380		18
381		15
382		15
383		10
384		6
385		8
386		14
387		10
388		12
389		18
390		5
391		9
392		9
393		16
394		7
395		7
396		11
397		13
398		6
399		8
400		10
401		13
402		9
403		7
404		6
405		9
406		1
407		6
408		8
409		8
410		9
411		10
412		11
413		4
414		14
415		12
416		2
417		8
418		6
419		11
420		3
421		9
422		12
423		13
424		11
425		15
426		10
427		8
428		9
429		8
430		10
431		11
432		6
433		4
434		9
435		10
436		8
437		8
438		12
439		7
440		12
441		11
442		12
443		9
444		8
445		6
446		3
447		6
448		16
449		7
450		10
451		6
452		10
453		4
454		11
455		5
456		8
457		8
458		9
459		11
460		9
461		6
462		10
463		7
464		4
465		10
466		4
467		4
468		5
469		8
470		3
471		7
472		5
473		6
474		9
475		4
476		8
477		8
478		8
479		3
480		9
481		7
482		5
483		5
484		10
485		9
486		11
487		3
488		2
489		7
490		10
491		5
492		6
493		5
494		1
495		5
496		2
497		3
498		7
499		3
