Histogram for a run of 3000/10000 MAX iterations
    filename is 180209-184308-02-Mandelbrot.txt
    Size is 800*600
    Center is (-0.525, -0.52) scale is 0.0005
0		0
1		0
2		0
3		0
4		2070
5		23054
6		21703
7		16040
8		17575
9		16034
10		13706
11		11380
12		9836
13		8801
14		7751
15		6852
16		6128
17		5288
18		4732
19		4201
20		3822
21		3511
22		3174
23		2950
24		2749
25		2571
26		2315
27		2202
28		2114
29		1926
30		1867
31		1643
32		1577
33		1555
34		1461
35		1401
36		1317
37		1207
38		1206
39		1114
40		1159
41		977
42		982
43		946
44		852
45		852
46		825
47		798
48		733
49		747
50		651
51		666
52		660
53		667
54		581
55		570
56		603
57		583
58		524
59		539
60		475
61		486
62		449
63		420
64		438
65		406
66		393
67		403
68		397
69		353
70		408
71		376
72		357
73		325
74		326
75		332
76		290
77		277
78		313
79		260
80		275
81		253
82		293
83		263
84		241
85		236
86		229
87		237
88		246
89		215
90		209
91		239
92		214
93		199
94		217
95		196
96		185
97		188
98		172
99		163
100		178
101		175
102		161
103		155
104		160
105		168
106		173
107		126
108		142
109		139
110		135
111		147
112		137
113		152
114		137
115		142
116		121
117		121
118		118
119		117
120		121
121		108
122		114
123		126
124		132
125		108
126		119
127		100
128		115
129		115
130		100
131		142
132		103
133		96
134		118
135		94
136		80
137		77
138		71
139		87
140		68
141		79
142		84
143		85
144		82
145		73
146		79
147		76
148		73
149		78
150		74
151		81
152		69
153		75
154		65
155		62
156		74
157		72
158		67
159		60
160		69
161		64
162		51
163		56
164		52
165		76
166		65
167		51
168		46
169		71
170		51
171		58
172		40
173		61
174		50
175		55
176		48
177		55
178		65
179		46
180		56
181		46
182		52
183		45
184		55
185		45
186		50
187		37
188		49
189		40
190		42
191		56
192		38
193		38
194		39
195		39
196		54
197		47
198		44
199		44
200		39
201		48
202		38
203		56
204		41
205		33
206		43
207		37
208		35
209		36
210		37
211		44
212		31
213		44
214		30
215		34
216		29
217		35
218		36
219		36
220		38
221		31
222		31
223		38
224		41
225		46
226		31
227		32
228		26
229		28
230		28
231		28
232		25
233		35
234		23
235		34
236		26
237		22
238		33
239		32
240		22
241		32
242		34
243		26
244		28
245		26
246		34
247		36
248		29
249		19
250		23
251		30
252		21
253		29
254		28
255		25
256		19
257		24
258		22
259		37
260		17
261		21
262		32
263		24
264		20
265		25
266		23
267		27
268		26
269		21
270		20
271		24
272		18
273		22
274		23
275		21
276		19
277		23
278		22
279		25
280		23
281		32
282		18
283		24
284		18
285		18
286		19
287		27
288		24
289		19
290		16
291		14
292		29
293		25
294		21
295		17
296		16
297		13
298		18
299		21
300		20
301		14
302		21
303		14
304		20
305		17
306		18
307		19
308		19
309		21
310		17
311		10
312		17
313		15
314		21
315		13
316		11
317		13
318		12
319		11
320		20
321		14
322		12
323		21
324		14
325		16
326		10
327		15
328		10
329		13
330		19
331		17
332		19
333		13
334		12
335		13
336		11
337		13
338		14
339		9
340		18
341		20
342		12
343		15
344		15
345		17
346		10
347		11
348		13
349		12
350		13
351		13
352		13
353		14
354		18
355		9
356		10
357		8
358		10
359		9
360		13
361		8
362		12
363		11
364		13
365		6
366		9
367		14
368		5
369		14
370		13
371		11
372		16
373		5
374		13
375		15
376		14
377		9
378		11
379		5
380		11
381		10
382		13
383		12
384		7
385		11
386		7
387		13
388		12
389		15
390		9
391		10
392		14
393		13
394		12
395		9
396		8
397		6
398		16
399		13
400		9
401		9
402		6
403		8
404		13
405		9
406		8
407		10
408		10
409		15
410		10
411		9
412		10
413		12
414		10
415		6
416		2
417		11
418		8
419		12
420		10
421		14
422		12
423		8
424		5
425		11
426		9
427		11
428		6
429		8
430		9
431		15
432		6
433		8
434		6
435		8
436		6
437		7
438		9
439		11
440		9
441		12
442		9
443		5
444		6
445		5
446		4
447		6
448		3
449		9
450		12
451		4
452		6
453		9
454		1
455		9
456		5
457		3
458		7
459		10
460		13
461		4
462		8
463		9
464		9
465		3
466		4
467		5
468		4
469		8
470		6
471		8
472		8
473		14
474		3
475		6
476		9
477		7
478		5
479		4
480		9
481		5
482		12
483		5
484		5
485		6
486		6
487		6
488		6
489		5
490		5
491		8
492		5
493		7
494		1
495		6
496		6
497		11
498		5
499		3
500		6
501		8
502		4
503		8
504		5
