Histogram for a run of 1000/10000 MAX iterations
    filename is 180211-001158-02-Mandelbrot.txt
    Size is 800*800
    Center is (-0.455, -0.57) scale is 0.0025
0		3329
1		109355
2		95757
3		47047
4		38864
5		23890
6		19175
7		13524
8		10923
9		7963
10		6752
11		5073
12		4504
13		3500
14		3150
15		2623
16		2333
17		1942
18		1791
19		1559
20		1464
21		1221
22		1140
23		1024
24		921
25		851
26		799
27		744
28		669
29		565
30		600
31		548
32		518
33		493
34		432
35		351
36		412
37		374
38		365
39		324
40		347
41		259
42		292
43		280
44		272
45		220
46		240
47		192
48		233
49		186
50		190
51		202
52		155
53		167
54		178
55		139
56		169
57		114
58		138
59		142
60		150
61		119
62		141
63		139
64		122
65		105
66		118
67		100
68		114
69		109
70		88
71		90
72		116
73		87
74		111
75		87
76		92
77		70
78		83
79		81
80		98
81		77
82		84
83		59
84		67
85		64
86		60
87		63
88		64
89		59
90		62
91		56
92		60
93		63
94		49
95		45
96		44
97		55
98		50
99		47
100		36
101		60
102		51
103		38
104		47
105		48
106		31
107		49
108		29
109		38
110		38
111		47
112		47
113		38
114		44
115		48
116		38
117		39
118		38
119		43
120		31
121		26
122		25
123		34
124		23
125		33
126		33
127		34
128		27
129		28
130		25
131		28
132		27
133		23
134		23
135		25
136		22
137		25
138		24
139		20
140		15
141		25
142		19
143		24
144		30
145		24
146		19
147		24
148		23
149		36
150		25
151		20
152		25
153		14
154		25
155		25
156		27
157		20
158		18
159		15
160		24
161		14
162		24
163		21
164		11
165		15
166		23
167		26
168		17
169		18
170		27
171		17
172		9
173		11
174		25
175		22
176		19
177		13
178		20
179		14
180		16
181		14
182		17
183		13
184		14
185		4
186		15
187		12
188		18
189		12
190		13
191		15
192		11
193		11
194		10
195		15
196		19
197		9
198		9
199		11
200		12
201		15
202		11
203		8
204		14
205		10
206		10
207		13
208		15
209		8
210		10
211		9
212		8
213		12
214		7
215		16
216		8
217		7
218		15
219		11
220		7
221		9
222		12
223		9
224		10
225		12
226		12
227		5
228		2
229		0
230		14
231		9
232		12
233		11
234		6
235		11
236		15
237		5
238		7
239		13
240		12
241		6
242		4
243		6
244		8
245		6
246		4
247		11
248		5
249		3
250		8
251		12
252		9
253		11
254		10
255		2
256		7
257		6
258		13
259		7
260		12
261		4
262		12
263		6
264		7
265		6
266		9
267		5
268		8
269		2
270		10
271		6
272		6
273		4
274		6
275		8
276		5
277		12
278		9
279		2
280		5
281		8
282		6
283		2
284		3
285		13
286		6
287		7
288		7
289		6
290		7
291		5
292		7
293		5
294		9
295		7
296		5
297		9
298		2
299		9
300		6
301		2
302		5
303		4
304		5
305		8
306		6
307		7
308		9
309		1
310		6
311		5
312		0
313		1
314		10
315		4
316		4
317		5
318		3
319		2
320		5
321		2
322		1
323		10
324		3
325		3
326		8
327		6
328		0
329		2
330		2
331		2
332		5
333		0
334		5
335		2
336		4
337		4
338		4
339		1
340		4
341		8
342		9
343		1
344		5
345		5
346		8
347		5
348		1
349		1
350		2
351		4
352		4
353		5
354		8
355		3
356		8
357		4
358		5
359		1
360		5
361		5
362		0
363		0
364		0
365		1
366		1
367		4
368		1
369		2
370		2
371		3
372		2
373		0
374		3
375		2
376		2
