Histogram for a run of 3000/10000 MAX iterations
    filename is 180209-184459-03-Mandelbrot.txt
    Size is 800*600
    Center is (-0.6535, -0.5935) scale is 0.0004
0		0
1		0
2		0
3		10801
4		75039
5		104618
6		46184
7		33267
8		22418
9		16852
10		14782
11		11787
12		10485
13		9063
14		7670
15		6624
16		5507
17		4745
18		4340
19		3752
20		3421
21		3019
22		2728
23		2563
24		2310
25		2159
26		1877
27		1732
28		1712
29		1474
30		1439
31		1323
32		1223
33		1197
34		1059
35		1059
36		939
37		883
38		914
39		790
40		801
41		726
42		703
43		687
44		566
45		604
46		571
47		487
48		514
49		486
50		499
51		435
52		420
53		401
54		393
55		411
56		362
57		313
58		352
59		287
60		293
61		274
62		257
63		271
64		266
65		246
66		262
67		227
68		252
69		228
70		203
71		191
72		206
73		186
74		185
75		183
76		160
77		160
78		167
79		127
80		165
81		154
82		149
83		131
84		140
85		128
86		117
87		105
88		144
89		130
90		112
91		119
92		117
93		106
94		111
95		102
96		111
97		84
98		92
99		94
100		93
101		100
102		103
103		85
104		75
105		88
106		94
107		85
108		90
109		64
110		64
111		65
112		81
113		75
114		81
115		66
116		66
117		60
118		61
119		71
120		63
121		70
122		54
123		64
124		43
125		56
126		61
127		48
128		56
129		50
130		43
131		59
132		45
133		47
134		52
135		45
136		46
137		46
138		39
139		38
140		47
141		58
142		45
143		34
144		53
145		37
146		42
147		27
148		41
149		48
150		47
151		36
152		39
153		32
154		38
155		44
156		27
157		38
158		39
159		33
160		34
161		27
162		30
163		38
164		29
165		33
166		28
167		35
168		26
169		28
170		25
171		30
172		27
173		26
174		29
175		25
176		25
177		21
178		23
179		24
180		28
181		25
182		18
183		28
184		18
185		25
186		23
187		19
188		27
189		17
190		25
191		24
192		30
193		25
194		18
195		25
196		18
197		15
198		23
199		24
200		18
201		17
202		21
203		21
204		18
205		17
206		19
207		17
208		20
209		15
210		18
211		31
212		20
213		19
214		19
215		8
216		17
217		20
218		22
219		16
220		17
221		17
222		15
223		18
224		17
225		17
226		13
227		7
228		24
229		17
230		14
231		17
232		8
233		12
234		16
235		15
236		11
237		12
238		12
239		12
240		17
241		20
242		9
243		14
244		17
245		8
246		8
247		10
248		11
249		10
250		12
251		15
252		18
253		13
254		13
255		7
256		15
257		12
258		14
259		12
260		13
261		12
262		9
263		9
264		6
265		9
266		12
267		12
268		14
269		10
270		6
271		9
272		9
273		9
274		6
275		12
276		7
277		12
278		7
279		7
280		9
281		8
282		9
283		14
284		7
285		8
286		8
287		10
288		18
289		10
290		12
291		12
292		9
293		12
294		4
295		7
296		5
297		6
298		7
299		1
300		6
301		13
302		10
303		12
304		5
305		5
306		8
307		6
308		4
309		7
310		9
311		6
312		16
313		6
314		9
315		4
316		7
317		14
318		11
319		10
320		7
321		11
322		3
323		6
324		9
325		10
326		4
327		5
328		3
329		5
330		8
331		10
332		4
333		6
334		11
335		1
336		12
337		8
338		12
339		6
340		6
341		8
342		10
343		6
344		6
345		3
346		10
347		10
348		4
349		10
350		8
351		6
352		5
353		6
354		4
355		6
356		7
357		5
358		6
359		6
360		7
361		3
362		6
363		8
364		2
365		9
366		7
367		4
368		6
369		3
370		9
371		5
372		10
373		8
374		6
375		5
376		4
377		4
378		4
379		5
380		8
381		4
382		5
383		6
384		4
385		4
386		4
387		7
388		5
389		4
390		4
391		3
392		7
393		9
394		3
395		4
396		3
397		6
398		2
399		5
400		8
401		5
402		4
403		5
404		3
405		2
406		1
407		2
408		1
409		6
410		5
411		1
412		4
413		7
414		1
415		3
416		5
417		5
418		4
419		1
420		7
421		3
422		2
423		5
424		2
425		4
426		8
427		3
428		2
429		4
430		3
431		4
432		3
433		6
434		5
435		2
436		2
437		5
438		5
439		3
440		5
441		5
442		5
443		3
444		3
445		10
446		2
447		1
448		1
449		3
450		8
451		5
452		2
453		2
454		2
455		2
456		4
457		1
458		6
459		3
460		5
461		3
462		3
463		7
464		1
465		5
466		2
467		2
468		3
469		3
470		3
471		3
472		4
473		1
474		7
475		1
476		1
477		2
478		3
479		2
480		1
481		4
482		2
483		3
484		2
485		4
486		1
487		1
488		2
489		5
490		0
491		3
492		4
493		4
494		1
495		0
496		1
497		1
498		4
499		1
500		5
501		1
502		1
503		1
504		2
