Histogram for a run of 1000/10000 MAX iterations
    filename is 180214-144329-02-Mandelbrot.txt
    Size is 800*800
    Center is (-0.455, -0.57) scale is 0.0025
0		211380
1		3329
2		109355
3		95757
4		47047
5		38864
6		23890
7		19175
8		13524
9		10923
10		7963
11		6752
12		5073
13		4504
14		3500
15		3150
16		2623
17		2333
18		1942
19		1791
20		1559
21		1464
22		1221
23		1140
24		1024
25		921
26		851
27		799
28		744
29		669
30		565
31		600
32		548
33		518
34		493
35		432
36		351
37		412
38		374
39		365
40		324
41		347
42		259
43		292
44		280
45		272
46		220
47		240
48		192
49		233
50		186
51		190
52		202
53		155
54		167
55		178
56		139
57		169
58		114
59		138
60		142
61		150
62		119
63		141
64		139
65		122
66		105
67		118
68		100
69		114
70		109
71		88
72		90
73		116
74		87
75		111
76		87
77		92
78		70
79		83
80		81
81		98
82		77
83		84
84		59
85		67
86		64
87		60
88		63
89		64
90		59
91		62
92		56
93		60
94		63
95		49
96		45
97		44
98		55
99		50
100		47
101		36
102		60
103		51
104		38
105		47
106		48
107		31
108		49
109		29
110		38
111		38
112		47
113		47
114		38
115		44
116		48
117		38
118		39
119		38
120		43
121		31
122		26
123		25
124		34
125		23
126		33
127		33
128		34
129		27
130		28
131		25
132		28
133		27
134		23
135		23
136		25
137		22
138		25
139		24
140		20
141		15
142		25
143		19
144		24
145		30
146		24
147		19
148		24
149		23
150		36
151		25
152		20
153		25
154		14
155		25
156		25
157		27
158		20
159		18
160		15
161		24
162		14
163		24
164		21
165		11
166		15
167		23
168		26
169		17
170		18
171		27
172		17
173		9
174		11
175		25
176		22
177		19
178		13
179		20
180		14
181		16
182		14
183		17
184		13
185		14
186		4
187		15
188		12
189		18
190		12
191		13
192		15
193		11
194		11
195		10
196		15
197		19
198		9
199		9
200		11
201		12
202		15
203		11
204		8
205		14
206		10
207		10
208		13
209		15
210		8
211		10
212		9
213		8
214		12
215		7
216		16
217		8
218		7
219		15
220		11
221		7
222		9
223		12
224		9
225		10
226		12
227		12
228		5
229		2
230		0
231		14
232		9
233		12
234		11
235		6
236		11
237		15
238		5
239		7
240		13
241		12
242		6
243		4
244		6
245		8
246		6
247		4
248		11
249		5
250		3
251		8
252		12
253		9
254		11
255		10
256		2
257		7
258		6
259		13
260		7
261		12
262		4
263		12
264		6
265		7
266		6
267		9
268		5
269		8
270		2
271		10
272		6
273		6
274		4
275		6
276		8
277		5
278		12
279		9
280		2
281		5
282		8
283		6
284		2
285		3
286		13
287		6
288		7
289		7
290		6
291		7
292		5
293		7
294		5
295		9
296		7
297		5
298		9
299		2
300		9
301		6
302		2
303		5
304		4
305		5
306		8
307		6
308		7
309		9
310		1
311		6
312		5
313		0
314		1
315		10
316		4
317		4
318		5
319		3
320		2
321		5
322		2
323		1
324		10
325		3
326		3
327		8
328		6
329		0
330		2
331		2
332		2
333		5
334		0
335		5
336		2
337		4
338		4
339		4
340		1
341		4
342		8
343		9
344		1
345		5
346		5
347		8
348		5
349		1
350		1
351		2
352		4
353		4
354		5
355		8
356		3
357		8
358		4
359		5
360		1
361		5
362		5
363		0
364		0
365		0
366		1
367		1
368		4
369		1
370		2
371		2
372		3
373		2
374		0
375		3
376		2
377		2
378		5
379		2
380		0
381		7
382		2
383		3
384		3
385		4
386		2
387		2
388		2
389		3
390		6
391		0
392		6
393		2
394		1
395		6
396		5
397		5
398		7
399		2
400		1
401		6
402		1
403		2
404		3
405		5
406		7
407		4
408		2
409		6
410		4
411		3
412		0
413		3
414		5
415		1
416		3
417		2
418		6
419		4
420		4
421		2
422		5
423		4
424		0
425		3
426		1
427		1
428		2
429		0
430		4
431		1
432		4
433		3
434		0
435		0
436		0
437		3
438		2
439		3
440		2
441		2
442		1
443		3
444		0
445		0
446		2
447		1
448		2
449		0
450		0
451		1
452		0
453		0
454		2
455		1
456		2
457		0
458		0
459		0
460		2
461		3
462		3
463		0
464		0
465		5
466		2
467		3
468		1
469		2
470		3
471		0
472		4
473		2
474		1
475		1
476		5
477		6
478		3
479		2
480		3
481		2
482		0
483		0
484		1
485		3
486		0
487		0
488		4
489		1
490		1
491		3
492		0
493		2
494		3
495		1
496		1
497		1
498		0
499		3
500		4
501		0
502		1
503		4
504		2
505		3
506		1
507		5
508		0
509		0
510		0
511		1
512		0
513		2
514		0
515		0
516		1
517		1
518		3
519		1
520		2
521		1
522		4
523		2
524		1
525		2
526		0
527		3
528		2
529		2
530		0
531		2
532		0
533		0
534		1
535		1
536		2
537		5
538		0
539		0
540		1
541		3
542		5
543		0
544		2
545		4
546		0
547		2
548		0
549		3
550		1
551		0
552		2
553		2
554		3
555		2
556		2
557		0
558		4
559		1
560		1
561		0
562		2
563		1
564		2
565		0
566		0
567		0
568		0
569		0
570		0
571		3
572		3
573		0
574		1
575		4
576		0
577		2
578		0
579		3
580		3
581		2
582		0
583		1
584		1
585		0
586		0
587		2
588		0
589		0
590		3
591		0
592		2
593		1
594		2
595		0
596		1
597		0
598		1
599		4
600		0
601		3
602		0
603		1
604		2
605		3
606		1
607		1
608		2
609		4
610		2
611		0
612		0
613		1
614		0
615		3
616		1
617		0
618		0
619		4
620		0
621		0
622		2
623		0
624		1
625		2
626		2
627		0
628		0
629		5
630		0
631		0
632		1
633		2
634		1
635		0
636		4
637		0
638		0
639		0
640		5
641		0
642		2
643		0
644		0
645		0
646		2
647		0
648		2
649		0
650		0
651		2
652		3
653		3
654		0
655		2
656		3
657		0
658		0
659		0
660		2
661		1
662		2
663		0
664		2
665		0
666		2
667		3
668		2
669		1
670		2
671		0
672		4
673		0
674		1
675		0
676		2
677		4
678		0
679		3
680		0
681		2
682		0
683		0
684		0
685		0
686		0
687		3
688		0
689		0
690		2
691		3
692		0
693		0
694		0
695		2
696		0
697		3
698		0
699		1
700		2
701		0
702		1
703		4
704		2
705		1
706		2
707		1
708		2
709		0
710		2
711		0
712		0
713		0
714		0
715		3
716		1
717		2
718		1
719		2
720		1
721		0
722		2
723		0
724		0
725		2
726		0
727		1
728		2
729		0
730		1
731		2
732		0
733		2
734		0
735		2
736		0
737		0
738		1
739		2
740		0
741		0
742		0
743		0
744		2
745		1
746		1
747		0
748		0
749		1
750		2
751		0
752		0
753		0
754		3
755		0
756		1
757		1
758		1
759		1
760		0
761		0
762		0
763		0
764		0
765		0
766		4
767		2
768		3
769		0
770		0
771		2
772		3
773		0
774		0
775		0
776		0
777		0
778		1
779		0
780		0
781		1
782		2
783		0
784		0
785		1
786		0
787		1
788		1
789		0
790		0
791		0
792		0
793		1
794		0
795		2
796		0
797		2
798		0
799		3
800		0
801		0
802		0
803		0
804		0
805		0
806		1
807		0
808		2
809		0
810		3
811		0
812		1
813		4
814		3
815		0
816		0
817		0
818		0
819		3
820		0
821		0
822		1
823		0
824		0
825		1
826		1
827		1
828		2
829		2
830		2
831		0
832		0
833		4
834		0
835		0
836		0
837		0
838		0
839		0
840		0
841		0
842		2
843		0
844		0
845		0
846		0
847		0
848		0
849		0
850		0
851		0
852		0
853		2
854		0
855		0
856		1
857		1
858		0
859		2
860		0
861		0
862		0
863		0
864		3
865		0
866		0
867		0
868		1
869		0
870		0
871		0
872		0
873		0
874		0
875		0
876		0
877		0
878		0
879		0
880		0
881		2
882		0
883		0
884		0
885		0
886		2
887		0
888		0
889		2
890		0
891		0
892		0
893		0
894		0
895		0
896		0
897		0
898		0
899		0
900		0
901		0
902		0
903		0
904		0
905		0
906		1
907		0
908		0
909		0
910		0
911		1
912		0
913		0
914		0
915		0
916		0
917		0
918		1
919		0
920		0
921		1
922		0
923		0
924		0
925		0
926		0
927		0
928		1
929		0
930		0
931		0
932		1
933		0
934		0
935		2
936		0
937		0
938		0
939		1
940		0
941		0
942		0
943		1
944		1
945		0
946		0
947		0
948		0
949		0
950		1
951		0
952		1
953		1
954		0
955		0
956		0
957		0
958		0
959		0
960		0
961		2
962		2
963		0
964		2
965		2
966		0
967		0
968		0
969		1
970		0
971		0
972		0
973		0
974		0
975		0
976		0
977		1
978		0
979		0
980		0
981		0
982		0
983		1
984		4
985		1
986		0
987		0
988		0
989		1
990		1
991		2
992		1
993		2
994		4
995		0
996		0
997		0
998		2
999		1
1000		0

total of 640000 values
