dumping histogram for a run of 100/10000 MAX iterations at 180208-110444-03-Mandelbrot.txt
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		2472
16		3967
17		3849
18		2692
19		2148
20		5962
21		8358
22		9612
23		11163
24		9995
25		11030
26		10064
27		9813
28		10708
29		9571
30		10415
31		9570
32		9227
33		9825
34		8960
35		9412
36		8618
37		8057
38		8226
39		7410
40		7554
41		6907
42		6617
43		6872
44		6171
45		6394
46		5963
47		5638
48		5712
49		5241
50		5277
51		4911
52		4615
53		4738
54		4372
55		4434
56		4125
57		3927
58		4035
59		3577
60		3618
61		3431
62		3269
63		3341
64		3124
65		3137
66		2936
67		2875
68		2931
69		2533
70		2636
71		2459
72		2349
73		2427
74		2278
75		2340
76		2216
77		2015
78		2113
79		1971
80		1937
81		1876
82		1813
83		1860
84		1698
85		1697
86		1566
87		1573
88		1580
89		1502
90		1458
91		1359
92		1357
93		1426
94		1209
95		1295
96		1191
97		1183
98		1199
99		1136
100		247882

total of 640000 values
