dumping histogram for a run of 100/10000 MAX iterations at 180208-110406-02-Mandelbrot.txt
0		0
1		0
2		0
3		1604
4		17926
5		48066
6		39993
7		28872
8		21832
9		17388
10		14982
11		12901
12		11033
13		9690
14		8181
15		7431
16		6442
17		5746
18		5200
19		4613
20		4253
21		3818
22		3540
23		3223
24		2997
25		2704
26		2439
27		2318
28		2141
29		2011
30		1922
31		1727
32		1681
33		1624
34		1482
35		1456
36		1420
37		1252
38		1264
39		1192
40		1177
41		1041
42		1037
43		998
44		929
45		933
46		881
47		843
48		774
49		797
50		679
51		691
52		708
53		691
54		636
55		612
56		597
57		580
58		560
59		574
60		537
61		534
62		479
63		457
64		457
65		442
66		431
67		442
68		409
69		402
70		450
71		408
72		381
73		347
74		342
75		384
76		330
77		323
78		339
79		292
80		312
81		269
82		295
83		271
84		241
85		271
86		266
87		256
88		261
89		234
90		243
91		249
92		224
93		223
94		225
95		220
96		188
97		204
98		192
99		179
100		304889

total of 640000 values
